"q10","q50","w10","w50","year","HEXcell"
150,216.5,149.635254786147,213.761126959325,2013,675
140.6,202,120.822468771297,210.014947053846,2014,675
145,229,154.583942476587,219.327312506506,2015,675
152.9,251.5,180.72698651502,243.063162224514,2016,675
160.5,256,175.598557699639,244.049630291718,2017,675
153.6,232,154.104077492949,221.243863998679,2018,675
165,239,174.721196817141,232.998111624296,2019,675
145.2,245,172.399363543845,234.304936559948,2020,675
162.1,235,171.032264586595,233.48923679729,2009,676
130.4,198,116.003640194146,198.86889587175,2010,676
109.5,208,109.990277975387,191.531538530007,2011,676
159.6,246,165.51018597949,235.51646976431,2012,676
161.1,228.5,156.20532922818,223.27719168221,2013,676
132,219,146.012877849914,214.435222449099,2014,676
124.8,206,122.454576711195,203.594250298722,2015,676
116,233,131.644866150963,214.350177800985,2016,676
140,239,149.055055745057,227.007537238372,2017,676
167.9,247,172.60767579547,238.130791875151,2018,676
152,231,154.190633786337,222.65056496153,2019,676
117,229,138.365995775813,216.225736246175,2020,676
208.6,219,196.441399013773,230.187776981038,2010,702
103.8,219,105.958112698969,191.774468641507,2011,702
114.2,219,124.343406507627,213.243164592432,2012,702
205,235,181.496799498746,243.83139739039,2013,702
158,243,168.312864526546,236.779976430426,2014,702
113.4,206,118.765988405772,200.681652034515,2015,702
133,234.5,154.995399889306,225.811940671521,2016,702
136.1,232.5,157.290186544861,226.325469850816,2017,702
143,236,162.115953920966,226.804711355975,2018,702
127,228,145.512027049424,216.987156933638,2019,702
113,239.5,146.163498817628,223.985470775509,2020,702
151.7,162.5,121.20773733552,170.744072340116,2004,703
191.8,245,183.669487146827,236.566761974346,2005,703
208,263,190.548194443411,255.733636217913,2013,703
113.8,251.5,140.994448486237,228.448065767339,2014,703
156,220,150.003995143151,222.143537655726,2015,703
112,241,161.455991636735,227.817450679042,2016,703
105,223,120.516537072889,205.511504497501,2017,703
117,228,139.649358526445,215.054742930569,2018,703
116,194,121.067466440397,196.927126001442,2019,703
99,225,104.258856169059,196.840118556736,2020,703
133,218.5,127.115631143732,200.888147874866,2016,733
142,220,131.590707657367,213.365774935606,2017,733
107.4,183.5,112.903764441296,192.67934469929,2018,733
128,169,105.095811024641,187.262458289381,2019,733
109,155.5,81.1431563875266,174.210700828778,2020,733
170.4,219,152.365953456905,224.898233745639,2016,736
187.4,252,184.494343094625,247.033343629843,2017,736
160,234,169.166446223939,228.344507509796,2018,736
175.6,239,179.140537029635,234.617021985912,2019,736
154.2,227,152.415199423189,222.773414644386,2020,736
179.6,239,181.637796693504,230.83897385371,2016,739
168.2,246,172.548101788703,233.055762972985,2017,739
163.7,244,181.200108536607,238.40641470731,2018,739
195,243,190.097746882527,238.344713889631,2019,739
142,226,150.237423369279,217.446861313547,2020,739
216,266,221.109620444728,258.141846055562,2018,769
190,232,153.638909143832,224.989372917858,2019,769
188.6,238,196.574031107843,236.594375114639,2020,769
