"q10","q50","w10","w50","year","HEXcell","code"
125.7,218,150.124941189815,216.624334758735,2019,645,"RL"
150,211,150.298128594149,211.713580972802,2020,645,"RL"
139,152,115.207349462019,191.948305356914,2002,645,"RP"
91,196,94.023171396851,174.478423541298,2007,645,"RP"
110,214,136.474637616775,206.692234918926,2016,645,"RP"
131,209,136.807760526453,200.550546933667,2017,645,"RP"
132,211,133.436900862321,210.959850064044,2018,645,"RP"
117,208,135.668815767495,202.313056333924,2019,645,"RP"
140,204,143.064396567428,201.013749901418,2020,645,"RP"
147.2,221,157.66744889152,219.452070935936,2018,646,"RE"
145,208,142.30643320033,207.772105275642,2019,646,"RE"
155,222,160.898134048673,219.01043249251,2020,646,"RE"
210.8,236,201.747337499396,236.948994986495,2002,646,"RL"
180,211,161.442170782082,219.681173582179,2003,646,"RL"
137,214,146.443555026548,206.768053673038,2004,646,"RL"
197,239,196.547498137836,247.796817105189,2005,646,"RL"
122,178,119.072238032746,184.78964026639,2006,646,"RL"
162.4,238,170.261726228388,234.046009616056,2007,646,"RL"
140,186,122.237662060596,203.36439178021,2008,646,"RL"
113,134,94.097778955294,131.12640204698,2009,646,"RL"
157.9,192.5,134.785420808134,207.056567920728,2014,646,"RL"
158,204,147.849974950179,206.993422698709,2015,646,"RL"
145,231,149.48079523498,223.458614560724,2016,646,"RL"
134,197,131.836411466141,199.439370590679,2017,646,"RL"
149.5,219,155.957796476615,217.418643820536,2018,646,"RL"
147,221,154.473050895467,217.033109338691,2019,646,"RL"
152,221,156.541499887262,217.432557646735,2020,646,"RL"
215,235,201.781843820355,235.43165242191,2002,646,"RP"
182,214,168.468584321662,220.374195883724,2003,646,"RP"
144,206,141.598786397667,202.720630514139,2004,646,"RP"
197,247,191.864243359912,244.647188388914,2005,646,"RP"
112,165,108.197013884618,169.966260545261,2006,646,"RP"
174.5,238,172.897093497457,235.85582979457,2007,646,"RP"
127,166,108.965157329269,179.54247509434,2008,646,"RP"
94,121,87.7671384785765,123.545260369163,2009,646,"RP"
131.8,207,138.51749066702,204.079514631466,2015,646,"RP"
120.6,220,142.508955417601,214.919527076283,2016,646,"RP"
119,199,127.051920603705,193.55899314775,2017,646,"RP"
152,210.5,154.978324542151,213.344771072702,2018,646,"RP"
150.2,212,150.135533825914,212.601629176526,2019,646,"RP"
147,218,150.086346877222,213.066567966845,2020,646,"RP"
161.6,221.5,163.816370022101,218.213431248329,2018,647,"RE"
165,223,162.763584015595,230.222464217385,2019,647,"RE"
153.3,221,161.834388892541,217.152406136443,2020,647,"RE"
110,132,88.4990427930459,156.31184480825,2012,647,"RL"
131,194,130.864623726494,194.304417931889,2013,647,"RL"
149,200,140.182999377069,206.22153939353,2014,647,"RL"
130,183,117.252209296216,181.801872058093,2015,647,"RL"
145,213.5,146.060300823165,216.285129523233,2016,647,"RL"
120,171,112.502985296388,178.518548328334,2017,647,"RL"
157,213,157.80816327331,213.217437076455,2018,647,"RL"
166,236,175.052706571669,236.693043002535,2019,647,"RL"
153,222,161.747731936154,218.563555202129,2020,647,"RL"
110,155.5,99.737116338252,167.814880031298,2012,647,"RP"
144.2,210,136.448407101075,207.392392568463,2014,647,"RP"
129,164,110.580859953658,175.138866817152,2015,647,"RP"
127.8,218,142.905512568176,211.970336236792,2016,647,"RP"
104.3,152,104.499897120376,169.271407454101,2017,647,"RP"
152,213,157.187507502096,212.433352597458,2018,647,"RP"
152,222,156.604574905631,223.747222921371,2019,647,"RP"
152,219,158.097806685025,215.594218403611,2020,647,"RP"
161,183,136.559784002881,183.495938242546,2000,648,"RE"
162,179,155.916319712877,180.098667560131,2005,648,"RE"
145,173,131.72351312888,183.452069869444,2014,648,"RE"
158,179,125.392424903812,181.648101371169,2015,648,"RE"
156,188,129.845647259179,204.834470393596,2016,648,"RE"
152,172,116.982671759184,181.062801163426,2017,648,"RE"
155,196,137.842026166862,204.706171162243,2018,648,"RE"
147.6,213.5,142.372487238134,204.564336188976,2019,648,"RE"
150,216,154.20761777263,205.794985615058,2020,648,"RE"
161,204,143.325630697316,210.684364872543,2000,648,"RL"
175,230,158.738109843318,229.440895778655,2001,648,"RL"
125,174,118.103544504214,185.805642568332,2002,648,"RL"
117,206,132.585151081656,205.740889612771,2003,648,"RL"
129,199,133.629173811153,194.359781502253,2004,648,"RL"
142,179,136.311094373956,188.958940753412,2005,648,"RL"
168,201,167.973845243918,203.12110928787,2006,648,"RL"
133,175,115.071461669203,185.778629738059,2007,648,"RL"
174,231,164.128921525017,227.305259678677,2008,648,"RL"
116,184,111.348747931098,179.602860947521,2009,648,"RL"
142,184,138.028299653491,190.149839170297,2010,648,"RL"
155,225,155.823679501837,214.144202365248,2011,648,"RL"
146,222,152.086528528361,214.017532436209,2013,648,"RL"
144,192,134.566718669369,194.540489107981,2014,648,"RL"
142,214,139.118880627119,204.238494367991,2015,648,"RL"
114,182,116.748464365463,198.670396982726,2016,648,"RL"
111,171,105.719509632145,177.41329329936,2017,648,"RL"
145,199,134.350739051402,200.130514233159,2018,648,"RL"
146,213,144.348825312569,207.090958065388,2019,648,"RL"
142.9,213,144.90712770217,203.945049324623,2020,648,"RL"
155,191,135.455471400687,196.695533068363,2000,648,"RP"
126,220.5,144.649941751592,208.328692853817,2001,648,"RP"
124,173,113.540520315619,182.546700299955,2002,648,"RP"
115,206,125.24477963258,199.652193928277,2003,648,"RP"
122,211,134.598415193363,192.845678592771,2004,648,"RP"
134,179,128.259130986287,184.07599870666,2005,648,"RP"
168,201,169.174291965807,203.04788293097,2006,648,"RP"
132.1,179,119.957223200438,188.380444222697,2007,648,"RP"
169.8,231,166.119716740978,222.258192774417,2008,648,"RP"
108,123,81.2474847892138,146.3930608994,2009,648,"RP"
141,205,143.004697080442,200.974631086324,2013,648,"RP"
123,191,127.041324749381,192.385864865303,2014,648,"RP"
118,197,123.619464241721,191.353445304816,2015,648,"RP"
106,172,95.230337910764,179.610539359267,2016,648,"RP"
105,161,98.0520266223084,167.802249219498,2017,648,"RP"
121,187,126.056757030241,190.745327108846,2018,648,"RP"
137,207,138.593838373556,203.109224358558,2019,648,"RP"
141,208.5,141.378555928591,202.702026619911,2020,648,"RP"
151.2,217,157.080702777545,211.890546643172,2013,649,"RE"
163.2,186,147.957987913799,199.452554310856,2014,649,"RE"
145,184,136.626569527924,192.681466186381,2015,649,"RE"
165,221,157.967974326515,225.828901172142,2016,649,"RE"
147,210.5,139.176782324957,200.668443840835,2017,649,"RE"
153,217,157.617508228315,212.0915752431,2018,649,"RE"
145,217,151.526900569608,210.797565356773,2019,649,"RE"
150,216,151.658979732036,204.718700154029,2020,649,"RE"
147,192,154.871095927743,198.621292612536,2001,649,"RL"
124,176,118.860865474793,178.745545337777,2002,649,"RL"
179,222,175.117198085738,216.394311103601,2004,649,"RL"
121,135,107.460499928881,180.582002366711,2005,649,"RL"
176,246,174.909232068548,228.899741566756,2006,649,"RL"
142,219,154.203956565338,212.942494144793,2007,649,"RL"
116,148,93.6979287644414,153.196695345513,2008,649,"RL"
129,204.5,140.720299148174,197.858331680584,2009,649,"RL"
159.9,193.5,147.355593790469,204.736158643944,2010,649,"RL"
132,183,120.827105616188,195.888664000595,2011,649,"RL"
116.6,216,136.356155177204,205.098195153652,2012,649,"RL"
147,216.5,152.138344850823,211.490677957246,2013,649,"RL"
153,222,154.273064152119,218.62924589445,2014,649,"RL"
142,216,139.916802962729,213.447814169974,2015,649,"RL"
149,232,149.143684695813,231.4326589821,2016,649,"RL"
122,212,129.81512814749,206.285701023805,2017,649,"RL"
141,211,143.820936406541,203.441263616521,2018,649,"RL"
145,215,148.328894858524,211.56921166134,2019,649,"RL"
145,210,142.116238680436,202.789020164107,2020,649,"RL"
141,192,143.184391191569,194.647386022757,2001,649,"RP"
122.6,177,119.760546368875,180.333973044012,2002,649,"RP"
122,215,133.471658170805,195.19030990774,2004,649,"RP"
108,134.5,93.3733096322588,165.761653853135,2005,649,"RP"
185,233,180.874288458781,227.190335084085,2006,649,"RP"
132,219,147.381441753499,210.892158438273,2007,649,"RP"
110.2,145.5,86.6926641796017,146.837373681517,2008,649,"RP"
126,194,118.594106949414,186.31073655077,2009,649,"RP"
121,191,119.164010438171,190.969841670924,2011,649,"RP"
116,217,136.208785102364,201.908743693273,2012,649,"RP"
145,210,140.633731994652,202.908310829304,2013,649,"RP"
131,220,144.050963044613,211.475824446788,2014,649,"RP"
125.6,212,136.293346732191,206.098541072201,2015,649,"RP"
112,220,136.314328849947,220.649499265611,2016,649,"RP"
110,208,120.687335877992,202.354024200204,2017,649,"RP"
131,211,140.558096406802,199.501614297203,2018,649,"RP"
141,208,142.932398576702,206.413989683621,2019,649,"RP"
139,202,136.238879064691,198.739777136684,2020,649,"RP"
120,162,103.118634469763,189.948098913793,2007,672,"RL"
90,151,73.7178185436508,157.203800860026,2014,672,"RL"
115,172,107.058230032798,191.331351925302,2015,672,"RL"
99,226,108.791647083928,195.0870419664,2016,672,"RL"
88,223,104.741941850493,192.425046370698,2017,672,"RL"
121,188,126.764469604115,200.168866867238,2018,672,"RL"
126,202,129.358059825967,208.264447615982,2019,672,"RL"
109,196,125.813014669905,196.803030027213,2020,672,"RL"
120,190,115.682172157137,205.224216203347,2007,672,"RP"
101.4,172,78.3974902983645,156.367045803463,2014,672,"RP"
94,172,87.4412815144634,173.924294195601,2015,672,"RP"
98,206,93.8625900677697,187.593432167666,2016,672,"RP"
91,175,94.9051213270457,181.019475495586,2017,672,"RP"
111,188,120.426522481121,195.195620579769,2018,672,"RP"
110,182,109.453054603039,190.261485198325,2019,672,"RP"
108,205,129.280479984097,196.066497467781,2020,672,"RP"
142.8,216,153.027367583963,208.919958521795,2020,673,"RE"
102,150,94.3102976903978,176.56052838073,2003,673,"RL"
107,206,127.767241792772,197.596846199213,2004,673,"RL"
167,216,162.688684320828,218.111316608947,2005,673,"RL"
168.8,220,164.125549804038,221.862505703403,2006,673,"RL"
153,218,149.633466458827,216.514139571287,2007,673,"RL"
101,169,99.1260723800422,176.67292763756,2008,673,"RL"
77.5,99,67.1617555313661,106.500610428266,2009,673,"RL"
101,158,97.2938901550767,176.141492504378,2015,673,"RL"
106,227,127.969142393507,206.659060930037,2016,673,"RL"
133,192,117.789138902962,188.034761570166,2017,673,"RL"
141,215,159.793676610048,209.564325278007,2018,673,"RL"
133,211,146.588623919932,206.885077173609,2019,673,"RL"
149.6,226,160.011166988481,217.384771461324,2020,673,"RL"
95,137.5,77.5293313731139,149.307489054662,2003,673,"RP"
93,203,113.666865414094,184.522657565768,2004,673,"RP"
145,212,162.771631337546,211.987339304776,2005,673,"RP"
140,205,149.417060777396,207.210324300296,2006,673,"RP"
90,213,125.703715542521,202.425867032787,2007,673,"RP"
91,169,90.625688420936,167.742112669173,2008,673,"RP"
76,93,52.5806052665389,95.4256840016513,2009,673,"RP"
101,195.5,103.580521258445,185.763377764431,2015,673,"RP"
94,226.5,131.22437288577,207.716438157584,2016,673,"RP"
79.4,192,95.8312948241799,174.557020673696,2017,673,"RP"
150.2,210,158.558347548312,207.292539205222,2018,673,"RP"
125,205,134.868949389041,199.658223760601,2019,673,"RP"
122.4,218,145.199182979077,210.129444201186,2020,673,"RP"
119,220,135.907612645464,213.929585827009,2016,674,"RL"
148,198,130.296806012468,205.139749492726,2017,674,"RL"
147.2,217,148.471182797899,209.614211537924,2018,674,"RL"
140,207,141.446604637893,205.000062982054,2019,674,"RL"
138,218.5,150.005505802223,210.565231437955,2020,674,"RL"
135.7,195,119.932301100123,195.122531601794,2017,674,"RP"
116.5,211,142.283410302386,200.908272899627,2018,674,"RP"
118.2,197,120.302608073189,189.070325465062,2019,674,"RP"
100,202,116.216353028561,186.552653692111,2020,674,"RP"
103,162,89.969959315131,161.539718963725,2014,675,"RL"
126,169,119.302679290824,188.025273141186,2015,675,"RL"
110,203,129.755198278336,199.253282388998,2016,675,"RL"
146.2,199,136.345537971572,199.196646264775,2017,675,"RL"
145,194,136.907260838224,195.00265154196,2018,675,"RL"
140,202,139.535801183307,199.967443552718,2019,675,"RL"
136,201,134.633861948969,199.619712190042,2020,675,"RL"
102.1,162,93.7124835519247,166.342313531524,2014,675,"RP"
117,169,110.905262486417,181.399945789566,2015,675,"RP"
103.2,201,114.818219334821,188.961281764902,2016,675,"RP"
119,193.5,132.405356880811,194.18169016707,2017,675,"RP"
131.4,195,132.029231148342,190.213533145048,2018,675,"RP"
137,200,136.397643667004,195.529775246914,2019,675,"RP"
116.9,196,122.447807586816,189.689627983579,2020,675,"RP"
136,216,139.050621921709,202.001676199527,2015,676,"RE"
137,220.5,134.537713675877,215.487344757228,2016,676,"RE"
123,203,118.851220927568,189.916856178146,2017,676,"RE"
146.6,225,150.742091722142,223.093270709053,2018,676,"RE"
141.9,217,142.792341776313,215.874011610195,2019,676,"RE"
146,215,143.155414610148,202.089315118148,2020,676,"RE"
128,225,144.156185156057,218.990315482007,2000,676,"RL"
133,217,139.529321108334,216.577093851484,2001,676,"RL"
117,170,107.116698757119,185.990326427467,2002,676,"RL"
131,229,164.46563719103,242.299348922609,2003,676,"RL"
137,214,137.174806501275,207.399480026092,2004,676,"RL"
163,219,154.156314163185,219.458549239678,2005,676,"RL"
175,197,158.778723076665,206.178990029886,2006,676,"RL"
153,188,128.982901323804,202.233551250216,2007,676,"RL"
145,200,137.966732520838,213.422670855392,2008,676,"RL"
116,141,94.052582239811,159.27061520967,2009,676,"RL"
156,211,149.248897307369,209.877155985589,2011,676,"RL"
139,236,156.427626513849,224.654973739766,2012,676,"RL"
143.4,200,129.61046107105,204.398616482771,2013,676,"RL"
138,216,139.851196828418,204.237307032849,2014,676,"RL"
135,213,129.671313956307,203.379302823676,2015,676,"RL"
106,219,121.101259193452,206.406822847897,2016,676,"RL"
111,195,114.48823335979,190.552860062404,2017,676,"RL"
141,219,142.123026633693,216.418868099241,2018,676,"RL"
136,213,136.872173756586,211.545768665779,2019,676,"RL"
132,210,134.45148290654,202.128621535346,2020,676,"RL"
86,163,83.6160422704481,155.236726243031,2000,676,"RP"
119,203,134.832249638524,206.796674082587,2001,676,"RP"
104,159,96.6501813774312,176.027313191096,2002,676,"RP"
152,214,154.155376343197,220.842095972508,2003,676,"RP"
108,206,129.861423324872,195.273412020227,2004,676,"RP"
163,211,148.795028329193,207.010001554025,2005,676,"RP"
179,203,167.67905629301,207.021684110978,2006,676,"RP"
153,189,135.382406853234,207.320751932535,2007,676,"RP"
110,181,113.108809954752,194.716865036792,2008,676,"RP"
101.3,130,75.6850231901195,144.528623001454,2009,676,"RP"
133,225,143.472734400129,214.612411938556,2012,676,"RP"
116,201,122.616430547237,192.617995246608,2013,676,"RP"
109,179,117.025135266093,187.416711903816,2014,676,"RP"
124,200,123.511509387742,195.114736478487,2015,676,"RP"
95,202,104.343157996005,188.461391679397,2016,676,"RP"
105,184,104.793973249276,181.788732120971,2017,676,"RP"
132,213,134.390130979127,209.459870102706,2018,676,"RP"
129,205,131.806825539333,204.583629554023,2019,676,"RP"
113,200,124.844200320238,194.746665724578,2020,676,"RP"
122.4,196,110.582865050102,186.855562637124,2017,702,"RE"
132.4,155,109.685097307336,177.373528588133,2018,702,"RE"
130.4,208,125.243761195484,203.443068743246,2019,702,"RE"
123.7,192,120.837530575482,190.353085428211,2020,702,"RE"
117,283,161.870753602071,257.000738227489,2001,702,"RL"
100,164.5,92.959882726039,179.258762495117,2008,702,"RL"
114,149.5,97.9408345201361,164.468179594846,2009,702,"RL"
130,183,120.672584665968,187.304447503052,2011,702,"RL"
114.5,166.5,97.4796077637015,176.3102666042,2012,702,"RL"
107.8,204,117.728267996852,193.157375898312,2013,702,"RL"
137,195,131.704343724626,200.115815617487,2014,702,"RL"
118,204,122.482412230313,197.177593319785,2015,702,"RL"
123.3,191.5,113.219246168032,195.342139837306,2016,702,"RL"
111,161.5,103.006677379012,178.16063369506,2017,702,"RL"
127,192,125.533590164827,192.338885919686,2018,702,"RL"
121,204,126.052138714373,201.216809183802,2019,702,"RL"
124,211,131.514332793644,201.310642741944,2020,702,"RL"
95,134,72.5652259745341,165.436217973284,2008,702,"RP"
113,132,80.4693630908643,144.668085724504,2009,702,"RP"
105.4,137,89.2691314067577,163.50838716711,2012,702,"RP"
104,186,106.824356594371,176.274572789938,2013,702,"RP"
112,194,121.54112540069,188.921400412257,2014,702,"RP"
111,205,128.388729724112,193.826369670557,2015,702,"RP"
104.2,198,107.175865342212,190.496971656015,2016,702,"RP"
98.1,161.5,94.2900894587117,168.29871266732,2017,702,"RP"
119.8,198,123.557347262342,190.328601592801,2018,702,"RP"
115,199,118.895272941691,192.851815105119,2019,702,"RP"
111,203.5,119.112164943722,192.398621821806,2020,702,"RP"
120.1,225.5,140.360728565617,222.28611109207,2016,703,"RE"
103.1,153.5,90.548797776109,176.298777472306,2017,703,"RE"
129.8,178,117.671169495174,192.058400263212,2018,703,"RE"
119,221,127.821826809209,208.42368164663,2019,703,"RE"
117,165,104.38957966875,182.032956542716,2020,703,"RE"
137,222,151.00908918825,217.284630544721,2015,703,"RL"
115.1,227,132.335958018791,214.397178350922,2016,703,"RL"
101,195,101.343570813662,183.185242120027,2017,703,"RL"
124.4,186,122.273168249169,195.5252866947,2018,703,"RL"
121,215,129.415359579392,205.984621549305,2019,703,"RL"
116,211,118.151246943951,194.902366084237,2020,703,"RL"
127,220,146.586104102526,208.387617153186,2015,703,"RP"
91,211,109.159010775429,193.863456114573,2016,703,"RP"
98,197,100.397485859496,181.526128636448,2017,703,"RP"
125,189,119.685836432275,191.95395074594,2018,703,"RP"
119,203,125.686604158625,199.280355803943,2019,703,"RP"
105,206,114.772451769443,191.935491347566,2020,703,"RP"
219.6,240,207.989942600422,242.374974642216,2014,733,"RL"
190,235,185.416011187196,241.860363524692,2015,733,"RL"
110,225,140.441576852016,212.770105429019,2017,733,"RL"
124,230,137.870818242186,213.733919776397,2020,733,"RL"
190,235,189.562079813898,238.607271239477,2015,733,"RP"
109.9,212,148.487882306858,214.352727882888,2017,733,"RP"
119.5,229,141.848441520695,214.36240081581,2020,733,"RP"
159.6,193,156.007307267586,198.353093110989,2020,736,"RE"
132.4,188,130.173073653417,191.923288590791,2013,736,"RL"
151.4,186,136.382466879406,198.903780656832,2014,736,"RL"
141.2,200.5,140.910564572474,200.930148502056,2015,736,"RL"
144,203,142.412950533267,205.973364811768,2016,736,"RL"
147,203,146.955079647711,206.213267601836,2017,736,"RL"
150.7,195,140.493020123039,196.816000056532,2018,736,"RL"
159,214,158.590282868231,213.831659494501,2019,736,"RL"
145,189,139.743517353894,193.706389710711,2020,736,"RL"
151,206,147.509627828844,204.188570277725,2014,736,"RP"
128,206,130.323747420592,198.141129080285,2015,736,"RP"
121,204.5,120.886497264989,191.661677075943,2016,736,"RP"
119,212.5,130.777348177882,198.907710296713,2017,736,"RP"
128,193,128.178896925781,192.644259409062,2018,736,"RP"
149.4,213,159.719988337905,211.304097383945,2019,736,"RP"
127.7,196.5,132.507995487198,193.121192437911,2020,736,"RP"
165.5,182,153.302025795518,186.230559155511,2020,739,"RE"
170.7,188,149.113383724621,193.105959972163,2011,739,"RL"
155,183.5,143.184921050817,190.961000162076,2012,739,"RL"
158,183,143.446025931119,191.779928304535,2013,739,"RL"
167,196,156.080512244656,208.152283538972,2014,739,"RL"
168,192,151.723796679514,199.07448667503,2015,739,"RL"
163,188,147.702723002568,205.40524486381,2016,739,"RL"
170.4,204,157.969613903454,210.383014301343,2017,739,"RL"
166,190,149.482122184896,203.037915719665,2018,739,"RL"
174,205,160.775654524549,211.62853264566,2019,739,"RL"
165,187,147.433236449317,195.717197712335,2020,739,"RL"
142.4,194,141.189000613626,189.981405554458,2012,739,"RP"
148.8,191,135.789101872472,193.566143764476,2015,739,"RP"
137.5,169.5,124.865288353704,178.558860546928,2017,739,"RP"
143.4,182,132.575661144256,188.799691633228,2018,739,"RP"
152,188.5,134.614427114786,197.342732510907,2019,739,"RP"
138,173,125.642374512091,176.015840141335,2020,739,"RP"
